Year	Site	Tree	0pt1km	0pt5km	1km	2km	Foundresses	Poll	Npoll	SO1	SO2	LO1	Het1	Het2	Aepoc	Physo	Seeds	Crop	Vol	Lat	Nearest20	Nearest5	Nearest10	Nearest40
2013	96	53	7	52	117	154	1	66	10	7	1	1	0	1	0	0	NA	NA	2260.8	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
2013	96	53	7	52	117	154	2	11	66	4	62	0	0	0	0	0	NA	NA	3340.96	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
2013	96	53	7	52	117	154	2	40	41	11	26	4	0	0	0	0	NA	NA	2562.24	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
2013	96	53	7	52	117	154	1	50	8	5	3	0	0	0	0	0	NA	NA	2846.93	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
2013	96	59	14	73	118	154	2	176	6	1	3	2	0	0	0	0	NA	NA	5077.38	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	3	215	34	28	1	4	0	1	0	0	NA	NA	4297.09	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	2	125	22	0	22	0	0	0	0	0	NA	NA	3956.4	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	2	205	2	0	2	0	0	0	0	0	NA	NA	6868.75	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	1	73	43	5	20	14	0	4	0	0	NA	NA	4352.04	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	3	141	16	5	10	1	0	0	0	0	NA	NA	4549.86	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	2	86	14	0	0	14	0	0	0	0	NA	NA	4772.8	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	3	101	8	1	6	1	0	0	0	0	NA	NA	6066.48	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	1	89	10	6	4	0	0	0	0	0	NA	NA	3560.76	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	1	1	0	0	0	0	0	0	0	0	NA	NA	5777.6	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	59	14	73	118	154	1	227	19	8	11	0	0	0	0	0	NA	NA	4573.93	24.01656004	0.1628263	0.02941197	0.06799694	0.3727583
2013	96	71	7	19	70	155	2	9	60	47	10	0	0	3	0	0	NA	NA	1055.04	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	71	7	19	70	155	7	69	45	21	24	0	0	0	0	0	NA	NA	2260.8	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	71	7	19	70	155	1	93	45	0	0	45	0	0	0	0	NA	NA	3181.87	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	71	7	19	70	155	2	25	12	0	6	6	0	0	0	0	NA	NA	1436.03	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	71	7	19	70	155	3	0	0	0	0	0	0	0	0	0	NA	NA	1142.96	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	71	7	19	70	155	1	43	29	22	0	6	0	1	0	0	NA	NA	1523.95	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	29	25	93	116	132	0	0	0	0	0	0	0	0	0	0	NA	NA	1875.63	24.03156004	0.07647431	0.01060307	0.02669964	0.1745247
2013	96	29	25	93	116	132	0	0	105	0	3	102	0	0	0	0	NA	NA	1743.75	24.03156004	0.07647431	0.01060307	0.02669964	0.1745247
2013	96	29	25	93	116	132	1	122	38	12	26	0	0	0	0	0	NA	NA	2411.52	24.03156004	0.07647431	0.01060307	0.02669964	0.1745247
2013	96	29	25	93	116	132	2	53	31	14	16	0	1	0	0	0	NA	NA	2411.52	24.03156004	0.07647431	0.01060307	0.02669964	0.1745247
2013	96	29	25	93	116	132	0	0	0	0	0	0	0	0	0	0	NA	NA	2535.55	24.03156004	0.07647431	0.01060307	0.02669964	0.1745247
2013	70	5	1	20	21	39	3	0	35	12	2	21	0	0	0	0	NA	NA	3022.77	23.73368002	0.475345	0.1695976	0.2139035	1.995787
2013	70	5	1	20	21	39	4	0	20	10	0	10	0	0	0	0	NA	NA	1619.19	23.73368002	0.475345	0.1695976	0.2139035	1.995787
2013	70	5	1	20	21	39	2	47	16	5	7	4	0	0	0	0	NA	NA	2863.68	23.73368002	0.475345	0.1695976	0.2139035	1.995787
2013	70	5	1	20	21	39	1	25	24	0	0	22	2	0	0	0	NA	NA	2411.52	23.73368002	0.475345	0.1695976	0.2139035	1.995787
2013	70	5	1	20	21	39	1	0	42	1	0	41	0	0	0	0	NA	NA	2277.55	23.73368002	0.475345	0.1695976	0.2139035	1.995787
2013	70	24NW	13	22	46	67	1	0	7	0	2	4	0	1	0	0	NA	NA	2873.62	23.74086583	0.1781458	0.009529395	0.02782734	0.8063324
2013	70	24NW	13	22	46	67	2	49	61	31	0	30	0	0	0	0	NA	NA	2110.08	23.74086583	0.1781458	0.009529395	0.02782734	0.8063324
2013	70	24NW	13	22	46	67	1	3	63	60	0	3	0	0	0	0	NA	NA	2143.57	23.74086583	0.1781458	0.009529395	0.02782734	0.8063324
2013	70	24NW	13	22	46	67	1	1	2	1	0	1	0	0	2	4	NA	NA	2411.52	23.74086583	0.1781458	0.009529395	0.02782734	0.8063324
2007	70	2	10	20	21	42	1	118	0	0	0	0	0	0	0	0	NA	NA	1772.80475	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	1	136	1	0	0	1	0	0	0	0	NA	NA	3355.52175	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	2	85	0	0	0	0	0	0	0	0	NA	NA	3062.5466666667	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	3	56	1	0	1	0	0	0	0	0	NA	NA	2593.4202	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	1	128	1	0	1	0	0	0	0	0	NA	NA	2897.1995	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	2	104	0	0	0	0	0	0	0	0	NA	NA	3526.2220933333	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	3	170	3	0	2	0	1	0	0	0	NA	NA	3781.4392	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	1	134	0	0	0	0	0	0	0	0	NA	NA	3278.3327	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	0	6	1	0	1	0	0	0	0	0	NA	NA	3017.31549	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	2	155	18	0	18	0	0	0	0	0	NA	NA	2370.072	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	2	55	1	0	1	0	0	0	0	0	NA	NA	2417.2766666667	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	2	136	1	0	1	0	0	0	0	0	NA	NA	3523.08	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	1	132	0	0	0	0	0	0	0	0	NA	NA	3126.4718333333	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	2	10	20	21	42	2	61	0	0	0	0	0	0	0	0	NA	NA	4485.7359666667	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2007	70	3	10	20	21	42	1	44	0	0	0	0	0	0	0	0	NA	NA	3725.5210333333	23.73408001	0.3115739	0.03429312	0.09211183	1.887892
2007	70	6	11	20	20	42	2	64	0	0	0	0	0	0	0	0	NA	NA	1846.3932666667	23.73536998	0.3503243	0.02485721	0.0588129	1.820348
2007	70	10	10	20	21	42	1	24	0	0	0	0	0	0	0	0	NA	NA	2744.57666	23.73198001	0.2973708	0.02009004	0.07819795	1.873689
2007	70	10	10	20	21	42	1	23	0	0	0	0	0	0	0	0	NA	NA	4114.656	23.73198001	0.2973708	0.02009004	0.07819795	1.873689
2007	70	10	10	20	21	42	1	20	0	0	0	0	0	0	0	0	NA	NA	3689.9239	23.73198001	0.2973708	0.02009004	0.07819795	1.873689
2007	70	10	10	20	21	42	2	38	0	0	0	0	0	0	0	0	NA	NA	3202.21125	23.73198001	0.2973708	0.02009004	0.07819795	1.873689
2007	70	10	10	20	21	42	1	28	0	0	0	0	0	0	0	0	NA	NA	3216.7677666667	23.73198001	0.2973708	0.02009004	0.07819795	1.873689
2007	70	12	11	20	20	42	1	38	0	0	0	0	0	0	0	0	NA	NA	5147.9358	23.73217002	0.355841	0.02270265	0.05885745	1.814831
2007	70	12	11	20	20	42	2	2	9	9	0	0	0	0	0	0	NA	NA	3202.6116	23.73217002	0.355841	0.02270265	0.05885745	1.814831
2007	70	12	11	20	20	42	1	31	0	0	0	0	0	0	0	0	NA	NA	3739.3161	23.73217002	0.355841	0.02270265	0.05885745	1.814831
2007	70	12	11	20	20	42	1	32	0	0	0	0	0	0	0	0	NA	NA	5597.5524	23.73217002	0.355841	0.02270265	0.05885745	1.814831
2007	70	64A	1	1	1	9	1	80	0	0	0	0	0	0	0	0	NA	NA	4040.2484666667	23.74051002	4.023061	1.713598	1.828568	5.560794
2007	70	67A	4	27	46	66	2	15	9	0	0	9	0	0	0	0	NA	NA	3088.0874266667	23.73896004	0.2992278	0.01292478	0.2002126	0.6128998
2007	70	67A	4	27	46	66	2	159	0	0	0	0	0	0	0	0	NA	NA	3286.8264	23.73896004	0.2992278	0.01292478	0.2002126	0.6128998
2007	70	67A	4	27	46	66	1	122	5	0	0	5	0	0	0	0	NA	NA	2771.95275	23.73896004	0.2992278	0.01292478	0.2002126	0.6128998
2007	70	67A	4	27	46	66	1	104	0	0	0	0	0	0	0	0	NA	NA	2254.834	23.73896004	0.2992278	0.01292478	0.2002126	0.6128998
2007	70	67A	4	27	46	66	2	130	0	0	0	0	0	0	0	0	NA	NA	3559.57936	23.73896004	0.2992278	0.01292478	0.2002126	0.6128998
2007	96	44	35	96	115	145	3	52	0	0	0	0	0	0	0	0	NA	NA	5540.8795866667	24.01920998	0.04651957	0.008561225	0.02800327	0.1147627
2007	96	44	35	96	115	145	1	92	0	0	0	0	0	0	0	0	NA	NA	3862.2	24.01920998	0.04651957	0.008561225	0.02800327	0.1147627
2007	96	44	35	96	115	145	3	67	0	0	0	0	0	0	0	0	NA	NA	4451.99876	24.01920998	0.04651957	0.008561225	0.02800327	0.1147627
2007	96	44	35	96	115	145	2	69	0	0	0	0	0	0	0	0	NA	NA	4194.2236	24.01920998	0.04651957	0.008561225	0.02800327	0.1147627
2007	96	44	35	96	115	145	1	75	0	0	0	0	0	0	0	0	NA	NA	3728.907	24.01920998	0.04651957	0.008561225	0.02800327	0.1147627
2007	96	46	31	96	115	145	3	49	0	0	0	0	0	0	0	0	NA	NA	3469.7	24.01907	0.06198159	0.00918065	0.01737545	0.1313794
2007	96	46	31	96	115	145	1	54	0	0	0	0	0	0	0	0	NA	NA	2738.60752	24.01907	0.06198159	0.00918065	0.01737545	0.1313794
2007	96	46	31	96	115	145	1	115	3	0	3	0	0	0	0	0	NA	NA	2865.6896	24.01907	0.06198159	0.00918065	0.01737545	0.1313794
2007	96	46	31	96	115	145	1	150	23	7	0	16	0	0	0	0	NA	NA	3049.07816	24.01907	0.06198159	0.00918065	0.01737545	0.1313794
2007	96	46	31	96	115	145	1	83	0	0	0	0	0	0	0	0	NA	NA	3943.36272	24.01907	0.06198159	0.00918065	0.01737545	0.1313794
2007	96	51	6	91	116	149	3	122	27	27	0	0	0	0	0	0	NA	NA	3563.1778	24.02054002	0.1769614	0.08873865	0.1270561	0.248089
2007	96	51	6	91	116	149	1	145	22	16	5	1	0	0	0	0	NA	NA	3085.51786	24.02054002	0.1769614	0.08873865	0.1270561	0.248089
2007	96	51	6	91	116	149	1	88	47	15	32	0	0	0	0	0	NA	NA	1911.2709	24.02054002	0.1769614	0.08873865	0.1270561	0.248089
2007	96	51	6	91	116	149	0	0	52	0	0	46	1	5	0	0	NA	NA	2391.424	24.02054002	0.1769614	0.08873865	0.1270561	0.248089
2007	96	51	6	91	116	149	1	130	8	8	0	0	0	0	0	0	NA	NA	3459.27834	24.02054002	0.1769614	0.08873865	0.1270561	0.248089
2007	96	63	8	21	79	155	1	102	0	0	0	0	0	0	0	0	NA	NA	3116.06064	24.01761004	0.3724211	0.03179647	0.1520161	0.6922076
2007	96	63	8	21	79	155	2	10	0	0	0	0	0	0	0	0	NA	NA	3631.2189833333	24.01761004	0.3724211	0.03179647	0.1520161	0.6922076
2007	96	98	5	18	18	18	0	0	20	0	0	20	0	0	0	0	0	NA	2646.3867666667	24.06437997	3.833927	0.04435865	0.1854055	4.378111
2007	96	98	5	18	18	18	2	93	0	0	0	0	0	0	0	0	305	NA	4881.6533333333	24.06437997	3.833927	0.04435865	0.1854055	4.378111
2007	96	98	5	18	18	18	1	33	0	0	0	0	0	0	0	0	413	NA	3670.42764	24.06437997	3.833927	0.04435865	0.1854055	4.378111
2007	96	98	5	18	18	18	3	78	0	0	0	0	0	0	0	0	314	NA	4959.1720833333	24.06437997	3.833927	0.04435865	0.1854055	4.378111
2007	96	98	5	18	18	18	1	44	0	0	0	0	0	0	0	0	NA	NA	4156.69275	24.06437997	3.833927	0.04435865	0.1854055	4.378111
2007	96	99	4	18	18	18	0	0	34	0	0	34	0	0	0	0	0	NA	1415.512	24.06511003	3.837478	0.04080841	0.1884012	4.381661
2007	96	99	4	18	18	18	2	142	0	0	0	0	0	0	0	0	352	NA	5098.104	24.06511003	3.837478	0.04080841	0.1884012	4.381661
2007	96	99	4	18	18	18	1	0	66	0	0	66	0	0	0	0	1	NA	2599.135	24.06511003	3.837478	0.04080841	0.1884012	4.381661
2007	96	99	4	18	18	18	2	22	1	0	1	0	0	0	0	0	261	NA	3401.5149	24.06511003	3.837478	0.04080841	0.1884012	4.381661
2007	96	99	4	18	18	18	1	29	0	0	0	0	0	0	0	0	157	NA	3367.4773	24.06511003	3.837478	0.04080841	0.1884012	4.381661
2007	96	99	4	18	18	18	1	197	0	0	0	0	0	0	0	0	276	NA	4521.2232	24.06511003	3.837478	0.04080841	0.1884012	4.381661
2007	96	99	4	18	18	18	1	0	105	0	0	105	0	0	0	0	0	NA	3153.42664	24.06511003	3.837478	0.04080841	0.1884012	4.381661
2007	96	100	5	18	18	18	3	91	22	0	0	22	0	0	0	0	240	NA	2137.89726	24.06515001	3.807313	0.07097301	0.1702422	4.351497
2007	96	100	5	18	18	18	2	113	0	0	0	0	0	0	0	0	243	NA	2792.6532	24.06515001	3.807313	0.07097301	0.1702422	4.351497
2007	96	100	5	18	18	18	2	27	25	3	0	22	0	0	0	0	264	NA	2390.5301466667	24.06515001	3.807313	0.07097301	0.1702422	4.351497
2007	96	100	5	18	18	18	1	70	0	0	0	0	0	0	0	0	177	NA	2645.9340833333	24.06515001	3.807313	0.07097301	0.1702422	4.351497
2007	96	100	5	18	18	18	2	98	0	0	0	0	0	0	0	0	165	NA	2477.9885666667	24.06515001	3.807313	0.07097301	0.1702422	4.351497
2007	96	100	5	18	18	18	3	124	0	0	0	0	0	0	0	0	204	NA	1857.624	24.06515001	3.807313	0.07097301	0.1702422	4.351497
2007	96	100	5	18	18	18	2	14	0	0	0	0	0	0	0	0	315	NA	2757.6108	24.06515001	3.807313	0.07097301	0.1702422	4.351497
2007	96	113	5	18	18	18	1	38	0	0	0	0	0	0	0	0	NA	NA	3032.66224	24.06758001	3.685896	0.05341541	0.1480312	4.23008
2007	96	115	0	12	18	18	1	141	0	0	0	0	0	0	0	0	140	NA	2196.5713	24.03620998	4.134652	0.2563655	0.4002347	4.678835
2007	96	115	0	12	18	18	2	8	1	0	0	0	0	1	0	0	149	NA	2248.7162333333	24.03620998	4.134652	0.2563655	0.4002347	4.678835
2007	96	115	0	12	18	18	1	6	47	0	47	0	0	0	0	0	102	NA	1627.462	24.03620998	4.134652	0.2563655	0.4002347	4.678835
2007	96	116	2	18	18	18	1	26	0	0	0	0	0	0	0	0	NA	NA	1745.84628	24.06528999	4.018802	0.140516	0.2843852	4.562986
2007	96	116	2	18	18	18	1	32	3	0	3	0	0	0	0	0	NA	NA	1318.8	24.06528999	4.018802	0.140516	0.2843852	4.562986
2007	96	45B	35	96	115	145	1	79	0	0	0	0	0	0	0	0	NA	NA	3578.0791933333	24.01916999	0.05294476	0.007156911	0.02300487	0.1219196
2007	96	45B	35	96	115	145	2	126	0	0	0	0	0	0	0	0	NA	NA	3815.728	24.01916999	0.05294476	0.007156911	0.02300487	0.1219196
2007	96	45B	35	96	115	145	1	86	0	0	0	0	0	0	0	0	NA	NA	4449.2544	24.01916999	0.05294476	0.007156911	0.02300487	0.1219196
2007	96	45B	35	96	115	145	1	83	0	0	0	0	0	0	0	0	NA	NA	3815.82848	24.01916999	0.05294476	0.007156911	0.02300487	0.1219196
2007	96	45B	35	96	115	145	2	72	0	0	0	0	0	0	0	0	NA	NA	3787.89504	24.01916999	0.05294476	0.007156911	0.02300487	0.1219196
2007	96	49B	31	96	115	145	2	33	0	0	0	0	0	0	0	0	NA	NA	4835.6	24.02083003	0.06951298	0.009844058	0.02186558	0.1389108
2007	96	49B	31	96	115	145	1	65	0	0	0	0	0	0	0	0	NA	NA	4243.4588	24.02083003	0.06951298	0.009844058	0.02186558	0.1389108
2007	96	62B	2	38	112	155	0	0	56	0	0	56	0	0	0	0	1	NA	2021.689	24.01637002	0.2613686	0.1058563	0.1664845	0.5356516
2007	96	62B	2	38	112	155	0	0	41	0	0	41	0	0	0	0	0	NA	1963.33995	24.01637002	0.2613686	0.1058563	0.1664845	0.5356516
2007	96	62B	2	38	112	155	1	70	1	0	0	1	0	0	0	0	137	NA	2473.064	24.01637002	0.2613686	0.1058563	0.1664845	0.5356516
2007	96	62B	2	38	112	155	1	79	1	1	0	0	0	0	0	0	151	NA	3232.43375	24.01637002	0.2613686	0.1058563	0.1664845	0.5356516
